,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
8/14/01 12:00 AM,2688400,8176800,12559800,5730200,11513500,36481200,5576700,964600000,8049700
8/15/01 12:00 AM,2338000,10331400,14946000,4712900,10725100,39503000,7533300,1065600000,9303000
8/16/01 12:00 AM,2312100,10289000,17082500,6215200,11491500,43905600,5367800,1055400000,7555000
8/17/01 12:00 AM,3992400,7443800,15675600,7006200,13234400,52234200,3862500,974300000,8613200
8/20/01 12:00 AM,3695300,9010800,12777900,5612700,8908400,48371200,4627600,897100000,9529300
8/21/01 12:00 AM,3344600,6632200,13918700,6515900,7946000,47111800,3763300,1041600000,7801500
8/22/01 12:00 AM,2322100,6213400,15836100,8029000,6658000,78107200,5070700,1110800000,9659400
8/23/01 12:00 AM,1959700,7752800,10507200,5474300,5555100,51813200,5340300,986200000,7192000
8/24/01 12:00 AM,2659600,10369000,13596600,7711900,5730100,63399000,5080000,1043600000,6682200
8/27/01 12:00 AM,1939300,6273000,14320300,4540900,3922400,44562800,3198200,842600000,6147100
8/28/01 12:00 AM,2078100,6133400,12733900,5808100,4415700,47422800,3350900,987100000,6595400
8/29/01 12:00 AM,2550300,8570400,11899600,4840300,4759800,48170000,3067400,963700000,8114500
8/30/01 12:00 AM,2953500,13167600,22061700,15015500,5855600,97632000,4790000,1157000000,10675800
8/31/01 12:00 AM,2231100,7746600,17259700,8126600,6947500,57900800,3955100,920100000,7608200
9/4/01 12:00 AM,3470800,12436200,18486200,9891800,18472000,67189200,4335000,1178300000,9245400
9/5/01 12:00 AM,3003200,12859200,20164500,11880700,11788600,89470600,3880000,1384500000,9563600
9/6/01 12:00 AM,3063700,10084600,18420100,9043100,14478600,112356800,3508000,1359700000,10297800
9/7/01 12:00 AM,3867600,8636800,24183000,10507000,9129200,89863800,5047700,1424300000,10107800
9/10/01 12:00 AM,7821900,11030200,24095000,10311500,6714100,84471800,5179300,1276600000,10776100
9/17/01 12:00 AM,8813400,16357400,71444400,15132800,12235300,127502000,10268100,2330830000,16657100
9/18/01 12:00 AM,8292600,11682200,46110700,12305000,13398000,83182600,18511500,1650410000,10088000
9/19/01 12:00 AM,5654900,13332800,56660800,14883500,11933800,126950200,17456900,2120550000,15398700
9/20/01 12:00 AM,6878600,14684800,46676400,15182900,9463300,117983200,13587300,2004800000,12957600
9/21/01 12:00 AM,8672600,20375600,85888900,18364700,16859600,184976600,17557400,2317300000,21352100
9/24/01 12:00 AM,5251600,10519200,70974400,11201800,12970200,85580200,9317700,1746600000,14025500
9/25/01 12:00 AM,3703200,13371600,44047500,12575100,9199300,84940600,9341900,1613800000,15554700
9/26/01 12:00 AM,5185200,17635600,26488400,13783100,9099400,58524400,7286300,1519100000,11499000
9/27/01 12:00 AM,4266800,11508600,20999900,13172300,10007400,81191200,6542100,1467000000,13313100
9/28/01 12:00 AM,3877900,13039600,32471000,11077200,10683400,116641200,7159100,1631500000,14064200
10/1/01 12:00 AM,3028600,7436000,24724400,8676200,8417200,69999600,4552200,1175600000,10035100
10/2/01 12:00 AM,3713500,8424400,22364300,7221200,9826400,80860800,5338000,1289800000,10912800
10/3/01 12:00 AM,4858100,24394400,25648200,11117000,10885800,97199200,4782000,1650600000,12929300
10/4/01 12:00 AM,4893000,14325800,26630300,9785100,8284000,101778000,5098800,1609100000,12016200
10/5/01 12:00 AM,2898800,12238800,22852300,9708200,6698900,80844400,4898500,1301700000,11435000
10/8/01 12:00 AM,3130800,7428000,15739700,7093400,5459000,60605800,3080200,979000000,8799500
10/9/01 12:00 AM,3168300,6215200,14174300,7525300,4072300,99477600,4564100,1227800000,7209300
10/10/01 12:00 AM,5543400,10991400,17994100,10636900,6301500,86349200,7378000,1312400000,10453500
10/11/01 12:00 AM,5885900,11934400,24701900,11501600,10660100,83742600,6686900,1704580000,10752400
10/12/01 12:00 AM,3386800,10279000,22116400,11501200,5597700,63307000,12422800,1331400000,11408000
10/15/01 12:00 AM,2864000,11384000,12873500,10204200,4815600,68437000,4468500,1024700000,6662000
10/16/01 12:00 AM,2600300,7248200,16597200,11946000,14154300,66169000,5834000,1210500000,6859800
10/17/01 12:00 AM,4098900,10197800,21689500,18920500,12369400,73710600,4686000,1452200000,8573900
10/18/01 12:00 AM,3259600,21877600,15151800,10694900,8906800,78348000,5575200,1262900000,9571200
10/19/01 12:00 AM,2984200,5956800,16372700,11771900,7054800,91219600,5717900,1294900000,11638600
10/22/01 12:00 AM,2591800,13997800,16272000,7623900,9164400,72323600,4463400,1105700000,7325300
10/23/01 12:00 AM,2762600,24463600,15209800,7429300,7230900,80325000,3493700,1317300000,9007100
10/24/01 12:00 AM,2296400,13372400,16009200,8293200,8644000,79141400,3772800,1336200000,12944800
10/25/01 12:00 AM,3161100,9105400,22510100,9683400,6093800,75318200,2960900,1364400000,10624700
10/26/01 12:00 AM,2147000,9963000,18619100,10142500,5503500,64509400,3236900,1244500000,7607600
10/29/01 12:00 AM,2811100,8542200,14143200,7072800,6316900,55129400,2478600,1106100000,7502300
10/30/01 12:00 AM,2681100,9884400,15276200,8625100,8137200,57395600,3410500,1297400000,10704400
10/31/01 12:00 AM,3578200,9776800,15930400,7177700,7082500,64700000,3270100,1352500000,10031200
11/1/01 12:00 AM,3661700,11178400,18593200,8024000,6926800,109671200,4334100,1317400000,9657100
11/2/01 12:00 AM,2104500,7043000,13969400,6216900,4489600,83360000,3674300,1121900000,6733400
11/5/01 12:00 AM,2797400,8421200,15160800,5708500,7607300,66401600,5007000,1267700000,11013900
11/6/01 12:00 AM,2150400,11286400,16800400,8509700,6896700,68612000,4445100,1356000000,11956600
11/7/01 12:00 AM,2525000,13678200,15283800,10129700,7599000,58899000,3120500,1411300000,10909200
11/8/01 12:00 AM,2609000,12219400,20047500,7991200,7511200,74227800,4630200,1517500000,10376400
11/9/01 12:00 AM,1795100,4796200,11799500,5045900,5831400,48013600,2845900,1093800000,7886400
11/12/01 12:00 AM,2319900,7196400,19891200,5608400,4374800,57752800,2970800,991600000,6826800
11/13/01 12:00 AM,3327500,8024000,17642100,9216700,5801700,60159600,3841200,1370100000,8589200
11/14/01 12:00 AM,3462600,7898200,14243400,8091700,6623500,88625600,4919300,1443400000,17174900
11/15/01 12:00 AM,4068900,7608200,16943100,7013800,6663800,77922000,4602900,1454500000,23268200
11/16/01 12:00 AM,3999900,8238000,17294300,6661500,5750200,59249000,3807300,1337400000,19030100
11/19/01 12:00 AM,3618500,11878200,14189800,4931300,5998200,56005000,4027000,1316800000,14306300
11/20/01 12:00 AM,3406900,9878000,14338900,6452200,7344100,65921800,3747100,1330200000,14734800
11/21/01 12:00 AM,2626500,7199400,12021900,4184700,6139100,50785200,2626000,1029300000,8165400
11/23/01 12:00 AM,1798500,2143000,5246000,1714000,2482700,15754600,1316200,410300000,4286300
11/26/01 12:00 AM,3116900,16453200,12607300,4854300,6273100,41983600,3732200,1129800000,9741300
11/27/01 12:00 AM,2716700,9591200,14034700,6894100,6893500,90819000,4078800,1288000000,17340600
11/28/01 12:00 AM,2062300,8950400,23774600,6161200,7277100,54536600,3318900,1423700000,9617900
11/29/01 12:00 AM,2818700,7241600,15390600,6128700,12480300,54034400,4012400,1375700000,8727500
11/30/01 12:00 AM,2909700,10854000,23595000,5597800,13867800,48234200,4774600,1343600000,11246000
12/3/01 12:00 AM,2687300,6470200,33713700,5785800,8216700,47211800,2757500,1202900000,14895900
12/4/01 12:00 AM,3131300,13586400,29176900,6585900,12444800,51005800,2799100,1318500000,10647200
12/5/01 12:00 AM,5308100,20306400,35193500,14646200,13067300,74243000,5476200,1765300000,16500300
12/6/01 12:00 AM,4231700,12104800,19367600,11225700,12811100,56026200,5854800,1487900000,15664100
12/7/01 12:00 AM,2395200,7268400,16374000,6889200,10532600,42334800,4661700,1248200000,9949200
12/10/01 12:00 AM,1890700,6071800,20747000,5570900,8982900,38367400,2752500,1218700000,9827200
12/11/01 12:00 AM,2494500,7338400,20718700,7793200,11586400,54334000,4591100,1367200000,12167800
12/12/01 12:00 AM,3209500,6873600,22629300,7977900,11153800,47884200,5033100,1449700000,10129100
12/13/01 12:00 AM,3686300,7065800,26103100,8061000,9149800,53227800,5325600,1511500000,15932100
12/14/01 12:00 AM,3015300,6781600,26119200,7036000,6716500,43000600,2386800,1306800000,11362400
12/17/01 12:00 AM,3454700,6204000,26715900,6205100,8157500,57079800,3059700,1260400000,12363700
12/18/01 12:00 AM,3449500,8401400,33016300,5596200,7417100,47255200,3749000,1354000000,10264600
12/19/01 12:00 AM,12518100,10355600,27305400,8053900,6978500,56996200,7204800,1484900000,13299900
12/20/01 12:00 AM,4141200,7888000,18656300,6344800,8230200,78585000,4778800,1490500000,12066500
12/21/01 12:00 AM,6273500,9154800,30675500,8659100,13791800,84307600,6570000,1694000000,25322600
12/24/01 12:00 AM,1344800,1808200,5569800,1654400,2423800,11701600,1646200,439670000,4913700
12/26/01 12:00 AM,2395200,5228600,14955200,3755700,3998300,29328000,2836300,791100000,9961800
12/27/01 12:00 AM,2472500,6839600,12881700,3826200,4542900,32406600,3387700,876300000,7395400
12/28/01 12:00 AM,2347400,10683000,13621800,4213900,4049800,28787200,3641500,917400000,8007800
12/31/01 12:00 AM,2018900,4920800,14030800,3512700,4943700,43006200,2923200,943600000,8730500
1/2/02 12:00 AM,2593500,18910600,17693300,6862800,7054600,48124000,4791200,1171000000,11261900
1/3/02 12:00 AM,3440500,21857400,17497500,8621700,6413100,67590800,3541300,1398900000,10128200
1/4/02 12:00 AM,4356500,14642000,19853100,8405200,4778400,52731400,4047500,1513000000,8052100
1/7/02 12:00 AM,4685700,15878000,27526900,5939600,4509300,58508800,3680100,1308300000,9945700
1/8/02 12:00 AM,3986300,16072800,24128100,5311800,4505900,47736400,3750600,1258800000,8278000
1/9/02 12:00 AM,3876700,11708400,20192300,6839900,6491400,76304000,5414700,1452000000,10036700
1/10/02 12:00 AM,3474500,16169200,14738000,8926300,5305900,50296600,3647800,1299000000,7847500
1/11/02 12:00 AM,3997800,12457200,16802200,4797800,5158500,72993200,3344900,1211900000,9459000
1/14/02 12:00 AM,3671100,14857000,20832500,10026700,5401200,50997800,4935700,1286400000,10142900
1/15/02 12:00 AM,4125600,10368600,26047300,5647900,6218100,60717400,3898700,1386900000,9488500
1/16/02 12:00 AM,3273800,20246200,22894900,5366300,6373800,61955400,3622900,1482500000,8913000
1/17/02 12:00 AM,3494100,23592000,22560400,11153700,5591900,78958000,2742700,1380100000,7479600
1/18/02 12:00 AM,3810400,12100400,18037200,18440200,8949200,107140400,3969800,1333300000,10301800
1/22/02 12:00 AM,4333500,11689800,17171600,10130400,9612600,76837200,3869000,1311600000,7158800
1/23/02 12:00 AM,6378600,15831400,22501800,12556700,7261200,80403000,5411600,1479200000,9892700
1/24/02 12:00 AM,4615900,12285800,19384700,8581500,6873700,83886000,3838100,1552800000,10113800
1/25/02 12:00 AM,3088700,6639800,15756600,6761800,5527000,48981200,3725200,1345100000,8516200
1/28/02 12:00 AM,2705900,6658800,13962700,7092900,5286700,41622000,3544000,1186800000,8097600
1/29/02 12:00 AM,3004400,8583000,36329300,14509400,5898700,58666000,5311800,1812000000,11849500
1/30/02 12:00 AM,5174700,16842000,62345700,17713300,7920200,66100000,6608000,2019600000,11733400
1/31/02 12:00 AM,4882700,16730200,31013000,9877000,6754000,69566200,6022600,1557000000,11115000
2/1/02 12:00 AM,3443800,14225200,20544800,6799500,5901100,63462200,,1367200000,9518300
2/4/02 12:00 AM,4350000,18656200,39740800,6601900,7657400,70308400,3884000,1437600000,10086100
2/5/02 12:00 AM,3614100,16317400,44376000,6737700,12762300,66772600,5660500,1778300000,10948500
2/6/02 12:00 AM,3981100,21342000,33209100,6669800,7157900,66103000,9061000,1665800000,10385500
2/7/02 12:00 AM,2780500,12422600,23954100,7253800,6952400,63314000,4580100,1441600000,9027100
2/8/02 12:00 AM,3294900,12690400,22713900,8339400,6542900,61283000,4424500,1371900000,8731100
2/11/02 12:00 AM,3249000,14235800,15768700,6271900,4444000,50899600,3248200,1159400000,8757900
2/12/02 12:00 AM,2548800,8010000,16329500,4559800,4910200,44973800,3233000,1094200000,7334000
2/13/02 12:00 AM,2998400,11174000,18759300,5086900,7287500,54168600,2950200,1215900000,10065900
2/14/02 12:00 AM,3522600,9291800,20375100,5816300,7137300,57267000,3113000,1272500000,10044600
2/15/02 12:00 AM,3438000,9292400,22109400,18204600,6148300,50179800,4848200,1359200000,10471300
2/19/02 12:00 AM,2822700,13937800,16948300,13395900,5012900,52262600,4083800,1189900000,9863600
2/20/02 12:00 AM,3639500,10194400,22008100,14525200,5536600,50492000,4527400,1438900000,7279900
2/21/02 12:00 AM,5444800,15955400,27637000,10131700,7052500,59398400,3799900,1381600000,12312000
2/22/02 12:00 AM,4461600,14517000,19559000,10471600,7805400,71347800,5442400,1411000000,17838900
2/25/02 12:00 AM,4639500,15244600,24430700,9902800,8391700,51832200,5479500,1367400000,11503400
2/26/02 12:00 AM,3716200,9290400,18784000,11634500,7768000,63276200,4713600,1309200000,10048000
2/27/02 12:00 AM,4593900,36791400,23093100,11978700,6807400,65750000,3797000,1393800000,13939600
2/28/02 12:00 AM,5268800,16319200,23397500,7939000,6439200,68068000,3962500,1392200000,12889700
3/1/02 12:00 AM,4788700,12464000,20117900,10492900,9202100,62115600,3153200,1456500000,12683700
3/4/02 12:00 AM,5196400,12437800,32281600,10767700,8455600,74464200,5027200,1594300000,11899900
3/5/02 12:00 AM,4101000,9810800,23793500,7562100,7700000,55926400,4225100,1549300000,10761400
3/6/02 12:00 AM,3435000,8078800,24636300,7687400,7264800,49835400,4153000,1541300000,14752500
3/7/02 12:00 AM,3847800,9223200,24434200,10971900,11207800,58079200,6109500,1517400000,11770000
3/8/02 12:00 AM,6247500,9634800,28101500,10726400,10364300,57701800,3865300,1412000000,10804100
3/11/02 12:00 AM,4195800,9385200,23441900,8639100,7239000,43718200,2307500,1210200000,12173400
3/12/02 12:00 AM,3316700,9073400,19767600,11059300,7505800,66407200,3903100,1304400000,12907500
3/13/02 12:00 AM,3241400,7170200,23574800,6409200,6200600,44387400,3334500,1354000000,14394400
3/14/02 12:00 AM,2650700,7760600,14763700,5335500,7572700,51819600,3317800,1208800000,8734500
3/15/02 12:00 AM,4394800,8603600,33098200,10864100,13573000,69086800,5652200,1493900000,16069300
3/18/02 12:00 AM,2435100,10877000,19998400,5301200,8274600,52296800,3543400,1169500000,8586400
3/19/02 12:00 AM,3275700,8655200,17870400,4614800,6706300,36376400,3966900,1255000000,8110200
3/20/02 12:00 AM,2493300,10511400,27496500,4844100,7227800,55235200,3144000,1304900000,8208600
3/21/02 12:00 AM,3037600,22012600,50303300,5113100,6192500,46123400,3414500,1339200000,7374000
3/22/02 12:00 AM,4372900,7221200,30601700,5507900,5583600,41341400,3946000,1243300000,9326600
3/25/02 12:00 AM,2645700,9386800,24599300,6277900,6519100,47752400,5517100,1057900000,9524500
3/26/02 12:00 AM,3807100,9208600,20010500,8144000,6034100,69357200,3626500,1223600000,11368000
3/27/02 12:00 AM,3065800,4560800,19626800,5602400,6347900,47318400,4391800,1180100000,11202200
3/28/02 12:00 AM,2689900,3873400,18709400,5347500,5604700,43901200,3961400,1147600000,9657600
4/1/02 12:00 AM,2135800,7108800,21535700,5587000,8185800,47010000,3988100,1050900000,8932900
4/2/02 12:00 AM,3212700,7278400,17410700,7382200,5218200,76509400,6765900,1176700000,8986700
4/3/02 12:00 AM,3714100,7661800,19117500,7649100,6996500,76931400,4675000,1219700000,12815300
4/4/02 12:00 AM,4196000,12089200,20529600,5928500,8472200,61763800,3316000,1283800000,13766200
4/5/02 12:00 AM,4784600,9941000,14824200,9801800,7208300,50166000,3745000,1110200000,11357400
4/8/02 12:00 AM,3091100,9339800,17163400,41207300,6099300,73389600,3628700,1095300000,9313100
4/9/02 12:00 AM,2915300,6840400,17161100,17383600,7770700,63413000,3811300,1235400000,9255600
4/10/02 12:00 AM,3347700,8035000,22679900,13143900,7254400,75636400,5785100,1447900000,10407300
4/11/02 12:00 AM,3435100,14544800,79873900,23343700,7491900,58165800,4210900,1505600000,8666900
4/12/02 12:00 AM,2510600,11437200,49724200,15819300,6372500,52297600,3773300,1282100000,13028800
4/15/02 12:00 AM,4362000,10691800,68551500,8871600,6677300,47388800,3685700,1120400000,11332300
4/16/02 12:00 AM,3657500,21949200,44634700,7933100,9999000,51921600,4098200,1341300000,10538700
4/17/02 12:00 AM,3357800,14151800,29648900,11019500,9971400,55158600,2525000,1376900000,9391500
4/18/02 12:00 AM,3176200,14346800,27240700,14763500,8094900,74794800,2985600,1359300000,9623300
4/19/02 12:00 AM,2743200,13407400,19681200,9273200,6608500,104268600,4064300,1185000000,8592400
4/22/02 12:00 AM,3829000,9622400,19806100,6757700,7123600,51465200,3188900,1181800000,8650900
4/23/02 12:00 AM,3680900,8338200,19485200,5144100,6699100,68281400,5178800,1388500000,19170900
4/24/02 12:00 AM,3682000,5016000,21743700,6520500,6929700,61220400,5459600,1373200000,13102000
4/25/02 12:00 AM,4697600,6935800,27672200,6870000,6789100,57290400,4248300,1517400000,11666000
4/26/02 12:00 AM,2850300,10892200,23183400,6684200,5438400,62776600,3225800,1374200000,10046600
4/29/02 12:00 AM,4048000,9724600,22623700,6535600,6343300,70246000,3462300,1314700000,10034600
4/30/02 12:00 AM,5374100,10034400,40299800,8883900,8313800,77384000,4548400,1628600000,12714700
5/1/02 12:00 AM,3938600,7668000,25795500,12203800,7117100,76413000,6089000,1451400000,9875800
5/2/02 12:00 AM,2765500,8548000,19586900,6582900,5380500,79009200,3890300,1364000000,9258500
5/3/02 12:00 AM,3289100,8242200,19807300,8656300,6039500,71628000,4212000,1284500000,11052000
5/6/02 12:00 AM,2800400,8916600,23319600,13648400,5620600,66299400,2572700,1122600000,9591800
5/7/02 12:00 AM,3360900,8669600,20627000,17418700,12821700,88385400,2842100,1354700000,8866500
5/8/02 12:00 AM,3636900,15595800,33876300,12779700,12847100,101242000,5063400,1502000000,12585200
5/9/02 12:00 AM,2148300,8022000,32919100,10130100,6005600,83288200,2902700,1153000000,8352500
5/10/02 12:00 AM,1960400,8407000,26257300,7386300,5920600,64408800,3544200,1171900000,9037300
5/13/02 12:00 AM,2113700,9486000,22533500,6527600,6086000,64819000,2881800,1088600000,8910800
5/14/02 12:00 AM,2571400,18803800,29672100,9624700,11451100,64832400,3325700,1414500000,9816600
5/15/02 12:00 AM,3368300,11993800,29630700,8552300,9889700,70412000,3332300,1420200000,9883100
